level_0,index,InChIKey,Solubility,SMILES,M,N_atoms,N_aroma_cycles,N_aroma_heterocycles,TPSA,logP,MP
2588,2612,GVEUEBXMTMZVSD-UHFFFAOYSA-N,-4.1979376007,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,246.07199999999997,18,0,0,0.0,3.6406,-20.0
2593,2618,GVJHHUAWPYXKBD-UHFFFAOYSA-N,-8.520237686174466,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,430.71700000000027,81,1,0,29.46,8.840260000000002,3.0
2598,2623,GVSTVIASYRSHQM-UHFFFAOYSA-N,-4.281125747228637,CC1(C)C2CC=C(CC(C)(C)C=O)C1C2,206.32899999999998,37,0,0,17.07,3.594000000000002,-20.0
2600,2625,GVZDIJGBXSDSEP-UHFFFAOYSA-N,-2.7940996408727394,FC1=CC2CCC(OC=2C=C1)C1CO1,194.20499999999998,25,1,0,21.759999999999998,1.9181,43.8
2601,2626,GVZDIJGBXSDSEP-UHFFFAOYSA-N,-2.690520280090054,FC1C=C2CCC(OC2=CC=1)C1CO1,194.20499999999998,25,1,0,21.759999999999998,1.9181,43.8
2602,2627,GWCCFAFCQHECBM-UHFFFAOYSA-N,-3.2350788163,CC(CC(C)(C)C#N)c1ccccc1,187.28600000000003,31,1,0,23.79,3.729980000000003,-25.0
2603,2628,GWCCFAFCQHECBM-UHFFFAOYSA-N,-3.2350667045226014,CC(CC(C)(C)C#N)C1C=CC=CC=1,187.28600000000003,31,1,0,23.79,3.729980000000003,-25.0
2604,2629,GWDNDNTTXIIXRS-UHFFFAOYSA-N,-4.849542252,Nc1scc(n1)c2ccc3ccccc3c2,226.304,26,2,1,38.91,3.5455000000000014,154.0
2605,2630,GWDNDNTTXIIXRS-UHFFFAOYSA-N,-4.849528636943577,NC1=NC(=CS1)C1=CC2=CC=CC=C2C=C1,226.304,26,2,1,38.91,3.5455000000000005,154.0
2614,2639,GWEWFXLOKRTOOW-UHFFFAOYSA-N,-1.8060130606440892,CCCCOC(=O)C1CCC(O)CC1,200.27799999999993,34,0,0,46.53,1.8808,-50.0
2621,2646,GWSQAGVGSHXRJK-UHFFFAOYSA-N,-2.5769433589,CN[S](=O)(=O)c1cc(OC)c(N)cc1C,230.28899999999996,29,1,0,81.42,0.49392,135.0
2622,2647,GWSQAGVGSHXRJK-UHFFFAOYSA-N,-2.5769340381313226,CC1C=C(N)C(=CC=1S(=O)(=O)NC)OC,230.289,29,1,0,81.42,0.49391999999999997,135.0
2626,2651,GWVUTNGDMGTPFE-UHFFFAOYSA-N,-5.926217442437537,CCCC(=O)OC(CC(=O)OCCCCCC)(CC(=O)OCCCCCC)C(=O)OCCCCCC,514.7000000000005,86,0,0,105.20000000000003,6.219200000000008,-37.5
2634,2659,GXMWLJKTGBZMBH-UHFFFAOYSA-N,-2.9501107572,OC(=O)Cc1ccc(Cl)cc1Cl,205.04,18,1,0,37.3,2.6205000000000007,129.5
2635,2660,GXMWLJKTGBZMBH-UHFFFAOYSA-N,-2.9191416399,OC(=O)Cc1ccc(Cl)cc1Cl,205.04,18,1,0,37.3,2.6205000000000007,129.5
2636,2661,GXMWLJKTGBZMBH-UHFFFAOYSA-N,-2.919137488769071,OC(=O)CC1C=CC(Cl)=CC=1Cl,205.04,18,1,0,37.3,2.6205000000000007,129.5
2637,2662,GXMWLJKTGBZMBH-UHFFFAOYSA-N,-2.7495457287,OC(=O)Cc1ccc(Cl)cc1Cl,205.04,18,1,0,37.3,2.6205000000000007,129.5
2638,2663,GXNQVHUCKWICNA-UHFFFAOYSA-N,-7.23602333805368,CC(OCC1=CC=CC=C1)C(CC)N(N)C(=O)NC1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(C=C1)OCC1COC(C1)(CN1C=NC=N1)C1C=CC(F)=CC=1F,780.9209999999999,107,4,1,123.24000000000001,6.985400000000007,143.925
2639,2664,GXUQMKBQDGPMKZ-UHFFFAOYSA-N,-3.3269352351790578,N#CC(O)C1=CC(=CC=C1)OC1C=CC=CC=1,225.247,28,2,0,53.25,3.0358800000000015,-22.5
2640,2665,GXVUZYLYWKWJIM-UHFFFAOYSA-N,0.9823282162,NCCOCCN,104.153,19,0,0,61.269999999999996,-1.0795999999999994,-20.0
2641,2666,GXZPMXGRNUXGHN-UHFFFAOYSA-N,-0.064677882807768,COCCOC=C,102.133,17,0,0,18.46,0.7929,-83.0
2650,2675,GYHFUZHODSMOHU-UHFFFAOYSA-N,-3.1487064763,CCCCCCCCC=O,142.242,28,0,0,17.07,2.935900000000001,-18.4
2651,2676,GYHPTPQZVBYHLC-UHFFFAOYSA-N,-5.483111706937725,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CCCC)CC,446.62500000000034,77,0,0,80.29000000000002,4.555400000000003,-20.0
2652,2677,GYJHCTNSYNTKGX-UHFFFAOYSA-N,-9.043833515151071,CC(C1C=CC=CC=1)(C1C=CC(=CC=1)OCCCCCCC)C1C=CC(=CC=1)OCCCCCCC,486.7400000000004,82,3,0,18.46,9.739299999999997,-50.0
2655,2680,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,-6.3014676294,COC(=O)c1ccc2cc(ccc2c1)C(=O)OC,244.24599999999998,30,2,0,52.60000000000001,2.4130000000000003,190.0
2656,2681,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,-6.256596031462244,COC(=O)C1=CC2C=CC(=CC=2C=C1)C(=O)OC,244.24599999999998,30,2,0,52.60000000000001,2.4130000000000003,190.0
2657,2682,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,-6.211736201,COC(=O)c1ccc2cc(ccc2c1)C(=O)OC,244.24599999999998,30,2,0,52.60000000000001,2.4130000000000003,190.0
2658,2683,GYVGXEWAOAAJEU-UHFFFAOYSA-N,-2.472985282744886,CC1C=CC(=CC=1)N(C)C,135.21,23,1,0,3.24,2.06102,-25.0
2664,2689,GZGZVOLBULPDFD-UHFFFAOYSA-N,-2.1910899756,Nc1ccc(NCCO)c(c1)[N+]([O-])=O,197.19400000000002,25,1,0,101.41999999999999,0.5811999999999999,127.22222222222224
2665,2690,GZGZVOLBULPDFD-UHFFFAOYSA-N,-2.191083893515241,NC1=CC(=C(C=C1)NCCO)[N+]([O-])=O,197.194,25,1,0,101.41999999999999,0.5811999999999999,127.22222222222224
2669,2694,GZSOSUNBTXMUFQ-UHFFFAOYSA-N,-7.505538867531441,CC1OC(OCC2OC(OC3=CC4OC(=CC(=O)C=4C(O)=C3)C3C=C(O)C(=CC=3)OC)C(O)C(O)C2O)C(O)C(O)C1O,608.5490000000004,75,2,1,238.19999999999996,-1.0897000000000012,276.75
2671,2696,GZUITABIAKMVPG-UHFFFAOYSA-N,-5.966126402378246,OC1C=CC(=CC=1)C1SC2=CC(O)=CC=C2C=1C(=O)C1C=CC(=CC=1)OCCN1CCCCC1,473.5940000000004,61,3,1,70.0,6.075200000000005,145.0
2677,2702,HAFKWVXPFIPBEJ-UHFFFAOYSA-N,-9.080762914988012,CC(CC(C)(C)C)CC(=O)OCCN1C(C)(C)CC(CC1(C)C)OC(=O)CC(C)CC(C)(C)C,481.76200000000034,89,0,0,55.839999999999996,7.0192000000000085,-46.0
2682,2707,HAMNKKUPIHEESI-UHFFFAOYSA-N,-1.4349197881613325,NNC(N)=N,74.08699999999999,11,0,0,87.91999999999999,-1.6568300000000002,166.0
2684,2709,HAQZWTGSNCDKTK-UHFFFAOYSA-N,-1.8293937229016888,O=C(CCS)OCCOC(=O)CCS,238.32999999999996,28,0,0,52.6,0.7125999999999999,-20.0
2685,2710,HBAIZGPCSAAFSU-UHFFFAOYSA-N,0.8776773261,OCCN1CCNC1=O,130.147,19,0,0,52.57,-0.9961,52.25
2686,2711,HBDPNIKSHRQAJF-UHFFFAOYSA-N,-8.0585030279,CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,400.47100000000023,57,2,0,71.06,3.8963000000000028,-25.0
2687,2712,HBDPNIKSHRQAJF-UHFFFAOYSA-N,-8.058496318541078,CC(C)(C1C=CC(=CC=1)OCCOC(C)=O)C1C=CC(=CC=1)OCCOC(C)=O,400.4710000000002,57,2,0,71.06,3.8963000000000028,-25.0
2698,2726,HBHZKFOUIUMKHV-UHFFFAOYSA-N,-7.7299286010045405,[O-][N+](=O)C1=CC(=C(C=C1)N=NC1=C(O)C=CC2=CC=CC=C21)[N+]([O-])=O,338.27900000000005,35,3,0,131.23000000000002,4.777200000000003,302.0
2700,2728,HBOMLICNUCNMMY-UHFFFAOYSA-N,-1.1258736336970316,CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,267.245,32,0,1,133.07999999999998,-0.19628000000000012,114.0
2702,2730,HBVCHPNNHPRBKC-UHFFFAOYSA-N,-3.5611938981785096,CC1=NC(=O)NC1C(=O)C1C=CC(=CC=1)SC,248.307,29,1,0,58.53,2.1439000000000004,256.25
2703,2731,HBVOLZAKVSHTFL-UHFFFAOYSA-N,-2.3778600237227145,CC(=O)N1N=CC2=C1N=CNC2=O,178.151,19,0,2,80.64,-0.22029999999999988,252.0
2708,2736,HBZVNWNSRNTWPS-UHFFFAOYSA-N,-2.8833112394,Nc1ccc2cc(cc(O)c2c1)[S](O)(=O)=O,239.252,25,2,0,100.62,1.3743,190.0
2709,2737,HBZVNWNSRNTWPS-UHFFFAOYSA-N,-2.8833035372396263,NC1=CC2=C(C=C1)C=C(C=C2O)S(O)(=O)=O,239.25199999999998,25,2,0,100.62,1.3743,190.0
2715,2743,HCDJVEYJSSTYSW-UHFFFAOYSA-N,-0.1657752416,CC(C)OCCOC(C)=O,146.18599999999998,24,0,0,35.53,0.9744999999999999,-69.5
2716,2744,HCFDWZZGGLSKEP-UHFFFAOYSA-N,-0.589343430325881,CN(C)CCOC(C)(C1=CC=CC=N1)C1C=CC=CC=1,270.37600000000003,42,1,1,25.36,2.923300000000001,105.38888888888889
2717,2745,HCGFUIQPSOCUHI-UHFFFAOYSA-N,-0.0176551044,CC(C)OCCO,104.149,19,0,0,29.46,0.4037,-60.0
2720,2748,HCILJBJJZALOAL-UHFFFAOYSA-N,-7.04359803,CC(C)(C)c1cc(CCC(=O)NNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,552.8000000000003,92,2,0,98.66000000000001,7.000600000000008,226.5
2721,2749,HCILJBJJZALOAL-UHFFFAOYSA-N,-5.7425680344,CC(C)(C)c1cc(CCC(=O)NNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,552.8000000000003,92,2,0,98.66000000000001,7.000600000000008,226.5
2726,2754,HCOYTIPJLYJCDR-UHFFFAOYSA-N,-7.4728199696,CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1,362.3930000000001,45,2,0,118.67999999999998,4.908180000000004,220.9
2727,2755,HCOYTIPJLYJCDR-UHFFFAOYSA-N,-7.472810649909505,CC1C=C(C=CC=1N=NC1C(=CC(=CC=1C#N)[N+]([O-])=O)C#N)N(CC)CC,362.3930000000002,45,2,0,118.67999999999999,4.908180000000005,220.9
2730,2758,HCRKCZRJWPKOAR-UHFFFAOYSA-N,-2.7306840289867726,CCNC1CN(CCCOC)S(=O)(=O)C2SC(=CC=21)S(N)(=O)=O,383.5170000000001,44,0,1,118.79999999999998,0.08690000000000075,131.0
2731,2759,HCYAFALTSJYZDH-UHFFFAOYSA-N,-3.6576170412,CNCCCN1c2ccccc2CCc3ccccc13,266.388,42,2,0,15.27,3.5328000000000026,216.0
2732,2760,HCYRUADDKFDUII-UHFFFAOYSA-N,-5.547214764149545,COC(=O)C1=CC=CC=C1N=NC(C)CC1C=CC(=CC=1)C(C)(C)C,338.4510000000001,51,2,0,51.019999999999996,5.485600000000005,41.47
2736,2764,HDIHOAXFFROQHR-UHFFFAOYSA-N,-0.0952988049,NCCCCCCNC(O)=O,160.217,27,0,0,75.35,0.7731000000000001,157.595
2737,2765,HDNVSNMWMLSUAG-UHFFFAOYSA-N,-3.9569280217851546,OCCC(CCO)C1C=CC(=CC=1)N=NC1C=CC=CC=1,284.35900000000004,41,2,0,65.18,3.950400000000003,134.0
2739,2767,HEAHMJLHQCESBZ-UHFFFAOYSA-N,-1.6725695854667122,NC1=CC(=C(N)C=C1)S(O)(=O)=O,188.208,20,1,0,106.41,0.09770000000000034,299.0
2742,2770,HEBKPAWCVUSXMB-UHFFFAOYSA-N,-3.360535260575149,C=CCOC(=O)C1CCCCC1C(=O)OCC=C,252.30999999999995,38,0,0,52.60000000000001,2.2512,-20.0
2748,2776,HEFNNWSXXWATRW-UHFFFAOYSA-N,-4.2579439253,CC(C)Cc1ccc(cc1)C(C)C(O)=O,206.28499999999997,33,1,0,37.3,3.073200000000001,76.0
2749,2777,HEFNNWSXXWATRW-UHFFFAOYSA-N,-3.9922483547,CC(C)Cc1ccc(cc1)C(C)C(O)=O,206.28499999999997,33,1,0,37.3,3.073200000000001,76.0
2750,2778,HEFOCUJBDCFYAR-UHFFFAOYSA-N,-2.109399520162715,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N(CC)CC,293.319,40,1,0,72.91000000000001,1.6371,76.5
2764,2792,HEVGMYPGMWZOBU-UHFFFAOYSA-N,-4.122922147811761,CC1C=CC(=CC=1)S(=O)(=O)NC(=O)NC1C=C(C=CC=1)OS(=O)(=O)C1C=CC(C)=CC=1,460.5330000000002,51,3,0,118.63999999999999,3.581540000000002,157.7
2768,2796,HFCUBKYHMMPGBY-UHFFFAOYSA-N,0.0439416784,COCCOC(=O)C=C,130.14299999999997,19,0,0,35.53,0.3620000000000001,-44.605555555555554
2774,2803,HFHIDKQMGIGARX-UHFFFAOYSA-N,-0.7785648860685156,NC1C(=CC(=C2C=CC=CC=12)S(O)(=O)=O)N=NC1C=CC(=CC=1)C1C=CC(=CC=1)N=NC1C=C(C2=CC=CC=C2C=1N)S(O)(=O)=O,652.7140000000002,70,6,0,210.21999999999997,8.148600000000005,360.0
2777,2806,HFLHHQWDPZNOPI-UHFFFAOYSA-N,-3.723371108424416,CC12CCC3C4CCC(=O)C=C4C=CC3C1CCC2O,272.388,44,0,0,37.3,3.2651000000000026,185.925
2788,2817,HFSBGVJICLMJRK-UHFFFAOYSA-N,-2.580186150505233,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)OCC,266.2489999999999,33,1,0,78.90000000000002,1.3317999999999999,51.5
2799,2828,HGDVHRITTGWMJK-UHFFFAOYSA-N,-2.2869836341,CC(C)CCCC(C)(C)O,144.258,30,0,0,20.23,2.583600000000001,-10.0
2800,2829,HGDVHRITTGWMJK-UHFFFAOYSA-N,-2.28697310109214,CC(C)CCCC(C)(C)O,144.258,30,0,0,20.23,2.583600000000001,-10.0
2803,2832,HGKOWIQVWAQWDS-UHFFFAOYSA-N,-7.9926275988,CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,639.059,123,0,0,72.83,12.058599999999986,0.0
2807,2836,HGWAKQDTQVDVRP-UHFFFAOYSA-N,-6.549698407901997,CCCCCCC(O)CC=CCCCCCCCC(=O)OCCCC,354.5750000000001,67,0,0,46.53,6.338000000000007,-26.0
2808,2837,HHBBIOLEJRWIGU-UHFFFAOYSA-N,-7.651897441541853,CCOC(F)(C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,414.10799999999995,30,0,0,9.23,5.354500000000002,-100.0
2809,2838,HHBBIOLEJRWIGU-UHFFFAOYSA-N,-7.4932619796,CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,414.10799999999995,30,0,0,9.23,5.354500000000002,-100.0
2810,2839,HHBBIOLEJRWIGU-UHFFFAOYSA-N,-7.2887340171,CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,414.10799999999995,30,0,0,9.23,5.354500000000002,-100.0
2813,2842,HHECSPXBQJHZAF-UHFFFAOYSA-N,-5.0826003485,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,314.46600000000007,56,0,0,52.60000000000001,4.7938000000000045,-15.5
2814,2843,HHECSPXBQJHZAF-UHFFFAOYSA-N,-5.082592303197468,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,314.46600000000007,56,0,0,52.60000000000001,4.7938000000000045,-15.5
2820,2849,HHKPGQSPFVLKMV-UHFFFAOYSA-N,-5.506567843,O=C1c2ccccc2C(=O)c3c4Nc5ccc6c7ccccc7C(=O)c8ccc(c4ccc13)c5c68,449.4650000000002,50,6,1,67.0,6.354100000000004,500.0
2821,2850,HHKPGQSPFVLKMV-UHFFFAOYSA-N,-5.50655887519902,O=C1C2=CC=CC=C2C2=CC=C3NC4=C5C(=CC=C4C4=CC=C1C2=C43)C(=O)C1=CC=CC=C1C5=O,449.4650000000002,50,6,1,67.0,6.354100000000004,500.0
2822,2851,HHRACYLRBOUBKM-UHFFFAOYSA-N,-3.4302388798,CC(C)(C)c1ccc(OCC2CO2)cc1,206.28499999999997,33,1,0,21.759999999999998,2.761700000000001,-39.0
2823,2852,HHRACYLRBOUBKM-UHFFFAOYSA-N,-3.4302300852950576,CC(C)(C)C1C=CC(=CC=1)OCC1CO1,206.28499999999994,33,1,0,21.759999999999998,2.761700000000001,-39.0
2833,2862,HIGQPQRQIQDZMP-UHFFFAOYSA-N,-3.794220625112003,CC(C)=CCCC(C)=CCOC(C)=O,196.28999999999996,34,0,0,26.3,3.242200000000002,-68.075
2836,2865,HIOSIQSHOMBNDE-UHFFFAOYSA-N,-8.267692211848773,NC1=CC(=CC=C1)OC1(CC=C(C=C1)C1C=CC=CC=1)OC1C=C(N)C=CC=1,370.4520000000001,50,3,0,70.5,5.048600000000003,125.375
2837,2866,HIRPFUWZIZCTAN-UHFFFAOYSA-N,-5.877559820366614,C=C(Cl)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,452.59399999999994,33,0,0,26.3,5.411000000000001,-23.0
2842,2871,HJEFAEQTNTXLHL-UHFFFAOYSA-N,-4.103838556434631,CC(C)C1C2CC(C=C2)C1C(=O)OCC,208.30099999999996,35,0,0,26.3,2.6438000000000006,-19.149999999999977
2849,2878,HJPZLFBZKDXVOA-UHFFFAOYSA-N,-8.995341614820198,CCCCC(CNC1C=CC(NCC(CCCC)CC)=C2C=1C(=O)C1C(C2=O)=C(O)C=CC=1O)CC,494.67600000000033,78,2,0,98.66,7.129800000000009,124.0
2851,2880,HJTHVTHXHHFXMJ-UHFFFAOYSA-N,-2.357344303162083,COC1C=C2C(CC2=CC=1OC)C#N,189.21399999999997,25,1,0,42.25,1.8670799999999999,82.75
2867,2896,HLBLWEWZXPIGSM-UHFFFAOYSA-N,-3.620301966282095,NC1C=CC(=CC=1)OC1C=CC(N)=CC=1,200.241,27,2,0,61.269999999999996,2.6433,190.0
2872,2901,HLKXYZVTANABHZ-UHFFFAOYSA-N,-1.677625264478792,NC(=O)NC(CC(O)=O)C(O)=O,176.128,20,0,0,129.72000000000003,-1.4173999999999998,174.5
2873,2902,HLMIVULQFMULRM-UHFFFAOYSA-N,-2.4180900548,C1CCC(CC1)OCCc2ccccc2,204.31300000000005,35,1,0,9.23,3.578400000000003,-20.0
2874,2903,HLMIVULQFMULRM-UHFFFAOYSA-N,-2.418079423616519,C(CC1C=CC=CC=1)OC1CCCCC1,204.3129999999999,35,1,0,9.23,3.578400000000003,-20.0
2875,2904,HLPRKWVEMYDPAU-UHFFFAOYSA-N,-4.397753104205736,CC1C=CC(=CC=1)S(=O)(=O)OCCC1=CC=CS1,282.38599999999997,32,1,1,43.370000000000005,3.004520000000002,33.6
2878,2907,HLVQZEMFVYGIGH-UHFFFAOYSA-N,-3.308359616371124,CCC(O)=C1C(=O)CC(CC1=O)C(O)=O,212.20099999999996,27,0,0,91.66999999999999,0.8413000000000002,360.0
2885,2914,HMBNQNDUEFFFNZ-UHFFFAOYSA-N,-0.18999534,OCCCCOC=C,116.16,20,0,0,29.46,0.9189999999999999,-33.0
2891,2921,HMKOSXMYMMZQQM-UHFFFAOYSA-N,-4.343216030703052,CCOC1C(C)CCCC1C,156.269,31,0,0,9.23,2.8476000000000017,-20.0
2897,2927,HMYBDZFSXBJDGL-UHFFFAOYSA-N,-1.1558864442,C=CN1CCN(C=C)C1=O,138.17,20,0,0,23.55,1.0110000000000001,69.0
2898,2928,HMZGPNHSPWNGEP-UHFFFAOYSA-N,-8.5296561698,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,338.576,66,0,0,26.3,7.367200000000008,17.5
2899,2929,HMZGPNHSPWNGEP-UHFFFAOYSA-N,-8.529645507824894,CC(=C)C(=O)OCCCCCCCCCCCCCCCCCC,338.57600000000014,66,0,0,26.3,7.367200000000008,17.5
2900,2930,HNBDRPTVWVGKBR-UHFFFAOYSA-N,-1.520988559,CCCCC(=O)OC,116.15999999999998,20,0,0,26.3,1.3496000000000001,-91.0
2901,2931,HNCVUKVLNACAGT-UHFFFAOYSA-N,-3.004587436976558,CC1=NC(=O)C(=CC1C1C=CN=CC=1)C#N,211.224,25,0,1,66.11,1.61628,300.0
2902,2932,HNDVDQJCIGZPNO-UHFFFAOYSA-N,-0.5573029182,NC(Cc1[nH]cnc1)C(O)=O,155.15699999999998,20,0,1,92.0,-0.6359000000000006,286.0
2904,2934,HNHFTARXTMQRCF-UHFFFAOYSA-N,-3.767784485669577,O=C1N(CCCS)C(=O)N(CCCS)C(=O)N1CCCS,351.5190000000001,42,0,1,66.0,0.1314000000000003,-55.0
2910,2940,HNSGVPAAXJJOPQ-UHFFFAOYSA-N,-5.821228062958179,CC(C)C1CCC(C)CC1C(=O)NC1C=CC(=CC=1)OC,289.41900000000004,48,1,0,38.33,4.342100000000003,178.4
2917,2947,HNXNKTMIVROLTK-UHFFFAOYSA-N,-2.7681111795,CCCCCCCCCC(=O)N(C)C,199.338,39,0,0,20.310000000000002,3.215300000000002,-9.0
2930,2960,HOQGHOMLEVKTBY-UHFFFAOYSA-N,-6.9262679923,CCCCC(CC)COC(=O)C1CCC(CC1)C(=O)OCC(CC)CCCC,396.61200000000025,72,0,0,52.60000000000001,6.312000000000007,-40.7
2931,2961,HOQGHOMLEVKTBY-UHFFFAOYSA-N,-6.926258969023139,CCCCC(COC(=O)C1CCC(CC1)C(=O)OCC(CCCC)CC)CC,396.61200000000025,72,0,0,52.60000000000001,6.312000000000007,-40.7
2937,2967,HOZRMSVNIKYCMB-UHFFFAOYSA-N,-1.5915498548,COc1ccc(OC)c(NC(C)=O)c1,195.218,27,1,0,47.56,1.6622,91.0
2938,2968,HOZRMSVNIKYCMB-UHFFFAOYSA-N,-1.5915434441739873,CC(=O)NC1C=C(C=CC=1OC)OC,195.21799999999996,27,1,0,47.56,1.6622,91.0
2939,2969,HPBNRIOWIXYZFK-UHFFFAOYSA-N,-2.0433862334892434,NC(=N)NCC1COC2(CCCCC2)O1,213.28099999999992,34,0,0,80.36000000000001,0.5452699999999997,224.625
2940,2970,HPBNRIOWIXYZFK-UHFFFAOYSA-N,-0.8390412003962011,NC(=N)NCC1COC2(CCCCC2)O1,213.28099999999992,34,0,0,80.36000000000001,0.5452699999999997,224.625
2943,2973,HPFHYRNETZEPIV-UHFFFAOYSA-N,-7.6317322062,S=C(SSSSSSC(=S)N1CCCCC1)N2CCCCC2,448.8420000000005,42,0,0,6.48,6.502200000000005,122.35
2944,2974,HPFHYRNETZEPIV-UHFFFAOYSA-N,-7.6317114869108815,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,448.8420000000005,42,0,0,6.48,6.502200000000005,122.35
2945,2975,HPFWYRKGZUGGPB-UHFFFAOYSA-N,-6.0483312366233815,CC(C)(C)CC(C)(C)NC1N=C(Cl)N=C(Cl)N=1,277.199,35,0,1,50.7,3.805100000000002,78.0
2946,2976,HPHUVLMMVZITSG-UHFFFAOYSA-N,0.7860509368487546,CCC(C(N)=O)N1CCCC1=O,170.212,26,0,0,63.400000000000006,-0.12729999999999997,116.375
2947,2977,HPJKCIUCZWXJDR-UHFFFAOYSA-N,-3.552759154692483,N#CC1C=CC(=CC=1)C(C1C=CC(=CC=1)C#N)N1C=NC=N1,285.31,33,2,1,78.29,2.659160000000001,184.5
2951,2981,HPRGYUWRGCTBAV-UHFFFAOYSA-N,-5.5397323017,Clc1ccc(Oc2cccc(Cl)c2)cc1,239.101,23,2,0,9.23,4.785700000000003,-50.0
2952,2982,HPRGYUWRGCTBAV-UHFFFAOYSA-N,-5.3873553168,Clc1ccc(Oc2cccc(Cl)c2)cc1,239.101,23,2,0,9.23,4.785700000000003,-50.0
2960,2990,HQCHAOKWWKLXQH-UHFFFAOYSA-N,-2.2480498984465247,NC1C(Cl)=CC(N)=CC=1Cl,177.03400000000002,16,1,0,52.04,2.1578,125.0
2962,2992,HQKQRXZEXPXXIG-UHFFFAOYSA-N,-5.4266312087492325,CC1(C)C2CCC(C)C32CC1C(C)(CC3)OC(C)=O,264.40899999999993,47,0,0,26.3,4.180600000000004,12.5
2963,2993,HQOVXPHOJANJBR-UHFFFAOYSA-N,-4.4507609201,CCC(C)(OOC(C)(C)C)OOC(C)(C)C,234.33599999999993,42,0,0,36.92,3.6060000000000025,-15.0
2964,2994,HQOVXPHOJANJBR-UHFFFAOYSA-N,-4.450754328288833,CCC(C)(OOC(C)(C)C)OOC(C)(C)C,234.33599999999993,42,0,0,36.92,3.6060000000000025,-15.0
2966,2996,HQSOHEURLMFXBX-UHFFFAOYSA-N,-7.724189002,CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,529.8940000000002,101,1,0,49.33,10.297499999999994,85.0
2967,2997,HQSOHEURLMFXBX-UHFFFAOYSA-N,-7.724177731743058,CCCCCCCCCCCCCCCCCCNC(=O)CCC1C=C(C(O)=C(C=1)C(C)(C)C)C(C)(C)C,529.8940000000002,101,1,0,49.33,10.297499999999994,85.0
2969,2999,HQUVXRFXGBZDNB-UHFFFAOYSA-N,-3.176475780592959,CC1=CC2OC(=O)NC(=O)C=2C=C1,177.159,20,1,1,63.07,0.78972,238.0
2971,3001,HQWLBRJUMWPIOA-UHFFFAOYSA-N,-8.311378298130087,CCCCCCCCCCC(COC(=O)C1CCC(=O)N1)CCCCCCCC,409.6550000000003,76,0,0,55.400000000000006,6.705800000000007,-20.0
2975,3005,HRGPYCVTDOECMG-UHFFFAOYSA-N,-4.740166026322087,CC1(C)C2CC3(CCC2(C)OC)C1CCC3C,236.39899999999997,45,0,0,9.23,4.263900000000004,-20.0
2983,3013,HRVXFLOSVLUJNF-UHFFFAOYSA-N,-4.501120663755423,CC1=NC(COCCN2C(=O)C3C=CC=CC=3C2=O)=C(C(C1C(=O)OC)C1C=CC=CC=1Cl)C(=O)OCC,538.9840000000003,65,2,0,111.57000000000001,3.817300000000003,146.25
2995,3025,HSPRVWPULGKMRC-UHFFFAOYSA-N,-2.6187278502051936,OCC1CC2CC1C1CCCC21,166.26399999999998,30,0,0,20.23,2.051,-31.0
2998,3028,HTCRKQHJUYBQTK-UHFFFAOYSA-N,-6.0882386806,CCCCC(CC)COC(=O)OOC(C)(C)CC,260.37399999999997,46,0,0,44.760000000000005,4.476200000000004,-25.0
2999,3029,HTCRKQHJUYBQTK-UHFFFAOYSA-N,-6.088231542429188,CCC(C)(C)OOC(=O)OCC(CCCC)CC,260.3739999999999,46,0,0,44.760000000000005,4.476200000000004,-25.0
